Дата,Сообщение
2023-02-03T03:00:00.000+03:00,"📦 BOX CREATE: startBar=280, endBar=281, cycle=3, minBar=30, valid=1"
2023-02-03T03:00:00.000+03:00,"✅ BOXES CREATED: bar=281, fib_1=0.466, fib_0=0.125"
2023-02-04T03:00:00.000+03:00,"🔺 NEW HIGH CHECK: high=0.491 > maxForComparison=0.466, wick=0.286%, threshold=15%"
2023-02-04T03:00:00.000+03:00,"🔍 Found best MAX: bar=161, price=0.635, barsSearched=252"
2023-02-04T03:00:00.000+03:00,"⏳ PENDING MAX: price=0.635, bar=161, waiting for 0.618 touch"
2023-02-04T03:00:00.000+03:00,"🎨 DRAW CHECK bar=282: showFibLines=true, canBuild=true, needsRedraw=true, drawnCycleId=3, currentCycleId=3"
2023-02-04T03:00:00.000+03:00,"📦 BOX CREATE: startBar=161, endBar=282, cycle=3, minBar=30, valid=1"
2023-02-04T03:00:00.000+03:00,"✅ BOXES CREATED: bar=282, fib_1=0.635, fib_0=0.125"
2023-02-05T03:00:00.000+03:00,"🎨 DRAW CHECK bar=283: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-02-06T03:00:00.000+03:00,"🎨 DRAW CHECK bar=284: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-02-07T03:00:00.000+03:00,"🎨 DRAW CHECK bar=285: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-02-08T03:00:00.000+03:00,"🎨 DRAW CHECK bar=286: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-02-09T03:00:00.000+03:00,"🎨 DRAW CHECK bar=287: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-02-10T03:00:00.000+03:00,"🎨 DRAW CHECK bar=288: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-02-11T03:00:00.000+03:00,"🎨 DRAW CHECK bar=289: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-02-12T03:00:00.000+03:00,"🎨 DRAW CHECK bar=290: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-02-13T03:00:00.000+03:00,"🎨 DRAW CHECK bar=291: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-02-14T03:00:00.000+03:00,"🎨 DRAW CHECK bar=292: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-02-15T03:00:00.000+03:00,"🎨 DRAW CHECK bar=293: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-02-16T03:00:00.000+03:00,"🎨 DRAW CHECK bar=294: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-02-17T03:00:00.000+03:00,"🎨 DRAW CHECK bar=295: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-02-18T03:00:00.000+03:00,"🎨 DRAW CHECK bar=296: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-02-19T03:00:00.000+03:00,"🎨 DRAW CHECK bar=297: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-02-20T03:00:00.000+03:00,"🎨 DRAW CHECK bar=298: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-02-21T03:00:00.000+03:00,"🎨 DRAW CHECK bar=299: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-02-22T03:00:00.000+03:00,"⏳ Processing bar 300, isAfterListing=1"
2023-02-22T03:00:00.000+03:00,"🎨 DRAW CHECK bar=300: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-02-23T03:00:00.000+03:00,"🎨 DRAW CHECK bar=301: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-02-24T03:00:00.000+03:00,"🎨 DRAW CHECK bar=302: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-02-25T03:00:00.000+03:00,"🎨 DRAW CHECK bar=303: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-02-26T03:00:00.000+03:00,"🎨 DRAW CHECK bar=304: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-02-27T03:00:00.000+03:00,"🎨 DRAW CHECK bar=305: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-02-28T03:00:00.000+03:00,"🎨 DRAW CHECK bar=306: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-03-01T03:00:00.000+03:00,"🎨 DRAW CHECK bar=307: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-03-02T03:00:00.000+03:00,"✅ PENDING MAX CONFIRMED: low=0.34 <= fib_0.618=0.341, pendingMax=0.635"
2023-03-02T03:00:00.000+03:00,"📈 MAX UPDATED (confirmed): newMax=0.635, bar=161, FULL CYCLE RESET to Stage 1"
2023-03-02T03:00:00.000+03:00,"📊 BUY CHECK bar=308: low=0.34, o2=0.282"
2023-03-02T03:00:00.000+03:00,"📊 Positions: pos1=false, pos2=false, pos3=false"
2023-03-02T03:00:00.000+03:00,"📊 Touches: t1=true, t2=false, t3=false, stage=1"
2023-03-02T03:00:00.000+03:00,"✅ BUY1: bar=308, price=0.341, cycleId=3, stage=1, pendingMax=false"
2023-03-02T03:00:00.000+03:00,"🎨 DRAW CHECK bar=308: showFibLines=true, canBuild=true, needsRedraw=true, drawnCycleId=3, currentCycleId=3"
2023-03-02T03:00:00.000+03:00,"📦 BOX CREATE: startBar=161, endBar=308, cycle=3, minBar=30, valid=1"
2023-03-02T03:00:00.000+03:00,"✅ BOXES CREATED: bar=308, fib_1=0.635, fib_0=0.125"
2023-03-03T03:00:00.000+03:00,"📊 BUY CHECK bar=309: low=0.325, o2=0.282"
2023-03-03T03:00:00.000+03:00,"📊 Positions: pos1=true, pos2=false, pos3=false"
2023-03-03T03:00:00.000+03:00,"📊 Touches: t1=true, t2=false, t3=false, stage=1"
2023-03-03T03:00:00.000+03:00,"🎨 DRAW CHECK bar=309: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-03-04T03:00:00.000+03:00,"📊 BUY CHECK bar=310: low=0.328, o2=0.282"
2023-03-04T03:00:00.000+03:00,"📊 Positions: pos1=true, pos2=false, pos3=false"
2023-03-04T03:00:00.000+03:00,"📊 Touches: t1=true, t2=false, t3=false, stage=1"
2023-03-04T03:00:00.000+03:00,"🎨 DRAW CHECK bar=310: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-03-05T03:00:00.000+03:00,"📊 BUY CHECK bar=311: low=0.321, o2=0.282"
2023-03-05T03:00:00.000+03:00,"📊 Positions: pos1=true, pos2=false, pos3=false"
2023-03-05T03:00:00.000+03:00,"📊 Touches: t1=true, t2=false, t3=false, stage=1"
2023-03-05T03:00:00.000+03:00,"🎨 DRAW CHECK bar=311: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-03-06T03:00:00.000+03:00,"📊 BUY CHECK bar=312: low=0.309, o2=0.282"
2023-03-06T03:00:00.000+03:00,"📊 Positions: pos1=true, pos2=false, pos3=false"
2023-03-06T03:00:00.000+03:00,"📊 Touches: t1=true, t2=false, t3=false, stage=1"
2023-03-06T03:00:00.000+03:00,"🎨 DRAW CHECK bar=312: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-03-07T03:00:00.000+03:00,"📊 BUY CHECK bar=313: low=0.302, o2=0.282"
2023-03-07T03:00:00.000+03:00,"📊 Positions: pos1=true, pos2=false, pos3=false"
2023-03-07T03:00:00.000+03:00,"📊 Touches: t1=true, t2=false, t3=false, stage=1"
2023-03-07T03:00:00.000+03:00,"🎨 DRAW CHECK bar=313: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-03-08T03:00:00.000+03:00,"📊 BUY CHECK bar=314: low=0.303, o2=0.282"
2023-03-08T03:00:00.000+03:00,"📊 Positions: pos1=true, pos2=false, pos3=false"
2023-03-08T03:00:00.000+03:00,"📊 Touches: t1=true, t2=false, t3=false, stage=1"
2023-03-08T03:00:00.000+03:00,"🎨 DRAW CHECK bar=314: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-03-09T03:00:00.000+03:00,"📊 BUY CHECK bar=315: low=0.289, o2=0.282"
2023-03-09T03:00:00.000+03:00,"📊 Positions: pos1=true, pos2=false, pos3=false"
2023-03-09T03:00:00.000+03:00,"📊 Touches: t1=true, t2=false, t3=false, stage=1"
2023-03-09T03:00:00.000+03:00,"🎨 DRAW CHECK bar=315: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-03-10T03:00:00.000+03:00,"📊 BUY CHECK bar=316: low=0.287, o2=0.282"
2023-03-10T03:00:00.000+03:00,"📊 Positions: pos1=true, pos2=false, pos3=false"
2023-03-10T03:00:00.000+03:00,"📊 Touches: t1=true, t2=false, t3=false, stage=1"
2023-03-10T03:00:00.000+03:00,"🎨 DRAW CHECK bar=316: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-03-11T03:00:00.000+03:00,"📊 BUY CHECK bar=317: low=0.291, o2=0.282"
2023-03-11T03:00:00.000+03:00,"📊 Positions: pos1=true, pos2=false, pos3=false"
2023-03-11T03:00:00.000+03:00,"📊 Touches: t1=true, t2=false, t3=false, stage=1"
2023-03-11T03:00:00.000+03:00,"🎨 DRAW CHECK bar=317: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-03-12T03:00:00.000+03:00,"📊 BUY CHECK bar=318: low=0.297, o2=0.282"
2023-03-12T03:00:00.000+03:00,"📊 Positions: pos1=true, pos2=false, pos3=false"
2023-03-12T03:00:00.000+03:00,"📊 Touches: t1=true, t2=false, t3=false, stage=1"
2023-03-12T03:00:00.000+03:00,"🎨 DRAW CHECK bar=318: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-03-13T03:00:00.000+03:00,"📊 BUY CHECK bar=319: low=0.304, o2=0.282"
2023-03-13T03:00:00.000+03:00,"📊 Positions: pos1=true, pos2=false, pos3=false"
2023-03-13T03:00:00.000+03:00,"📊 Touches: t1=true, t2=false, t3=false, stage=1"
2023-03-13T03:00:00.000+03:00,"🎨 DRAW CHECK bar=319: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-03-14T03:00:00.000+03:00,"📊 BUY CHECK bar=320: low=0.315, o2=0.282"
2023-03-14T03:00:00.000+03:00,"📊 Positions: pos1=true, pos2=false, pos3=false"
2023-03-14T03:00:00.000+03:00,"📊 Touches: t1=true, t2=false, t3=false, stage=1"
2023-03-14T03:00:00.000+03:00,"🎨 DRAW CHECK bar=320: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-03-15T03:00:00.000+03:00,"📊 BUY CHECK bar=321: low=0.3, o2=0.282"
2023-03-15T03:00:00.000+03:00,"📊 Positions: pos1=true, pos2=false, pos3=false"
2023-03-15T03:00:00.000+03:00,"📊 Touches: t1=true, t2=false, t3=false, stage=1"
2023-03-15T03:00:00.000+03:00,"🎨 DRAW CHECK bar=321: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-03-16T03:00:00.000+03:00,"📊 BUY CHECK bar=322: low=0.298, o2=0.282"
2023-03-16T03:00:00.000+03:00,"📊 Positions: pos1=true, pos2=false, pos3=false"
2023-03-16T03:00:00.000+03:00,"📊 Touches: t1=true, t2=false, t3=false, stage=1"
2023-03-16T03:00:00.000+03:00,"🎨 DRAW CHECK bar=322: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-03-17T03:00:00.000+03:00,"📊 BUY CHECK bar=323: low=0.305, o2=0.282"
2023-03-17T03:00:00.000+03:00,"📊 Positions: pos1=true, pos2=false, pos3=false"
2023-03-17T03:00:00.000+03:00,"📊 Touches: t1=true, t2=false, t3=false, stage=1"
2023-03-17T03:00:00.000+03:00,"🎨 DRAW CHECK bar=323: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-03-18T03:00:00.000+03:00,"📊 BUY CHECK bar=324: low=0.302, o2=0.282"
2023-03-18T03:00:00.000+03:00,"📊 Positions: pos1=true, pos2=false, pos3=false"
2023-03-18T03:00:00.000+03:00,"📊 Touches: t1=true, t2=false, t3=false, stage=1"
2023-03-18T03:00:00.000+03:00,"🎨 DRAW CHECK bar=324: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-03-19T03:00:00.000+03:00,"📊 BUY CHECK bar=325: low=0.308, o2=0.282"
2023-03-19T03:00:00.000+03:00,"📊 Positions: pos1=true, pos2=false, pos3=false"
2023-03-19T03:00:00.000+03:00,"📊 Touches: t1=true, t2=false, t3=false, stage=1"
2023-03-19T03:00:00.000+03:00,"🎨 DRAW CHECK bar=325: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-03-20T03:00:00.000+03:00,"📊 BUY CHECK bar=326: low=0.299, o2=0.282"
2023-03-20T03:00:00.000+03:00,"📊 Positions: pos1=true, pos2=false, pos3=false"
2023-03-20T03:00:00.000+03:00,"📊 Touches: t1=true, t2=false, t3=false, stage=1"
2023-03-20T03:00:00.000+03:00,"🎨 DRAW CHECK bar=326: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-03-21T03:00:00.000+03:00,"📊 BUY CHECK bar=327: low=0.301, o2=0.282"
2023-03-21T03:00:00.000+03:00,"📊 Positions: pos1=true, pos2=false, pos3=false"
2023-03-21T03:00:00.000+03:00,"📊 Touches: t1=true, t2=false, t3=false, stage=1"
2023-03-21T03:00:00.000+03:00,"🎨 DRAW CHECK bar=327: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-03-22T03:00:00.000+03:00,"📊 BUY CHECK bar=328: low=0.298, o2=0.282"
2023-03-22T03:00:00.000+03:00,"📊 Positions: pos1=true, pos2=false, pos3=false"
2023-03-22T03:00:00.000+03:00,"📊 Touches: t1=true, t2=false, t3=false, stage=1"
2023-03-22T03:00:00.000+03:00,"🎨 DRAW CHECK bar=328: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-03-23T03:00:00.000+03:00,"📊 BUY CHECK bar=329: low=0.301, o2=0.282"
2023-03-23T03:00:00.000+03:00,"📊 Positions: pos1=true, pos2=false, pos3=false"
2023-03-23T03:00:00.000+03:00,"📊 Touches: t1=true, t2=false, t3=false, stage=1"
2023-03-23T03:00:00.000+03:00,"🎨 DRAW CHECK bar=329: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-03-24T03:00:00.000+03:00,"📊 BUY CHECK bar=330: low=0.3, o2=0.282"
2023-03-24T03:00:00.000+03:00,"📊 Positions: pos1=true, pos2=false, pos3=false"
2023-03-24T03:00:00.000+03:00,"📊 Touches: t1=true, t2=false, t3=false, stage=1"
2023-03-24T03:00:00.000+03:00,"🎨 DRAW CHECK bar=330: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-03-25T03:00:00.000+03:00,"📊 BUY CHECK bar=331: low=0.3, o2=0.282"
2023-03-25T03:00:00.000+03:00,"📊 Positions: pos1=true, pos2=false, pos3=false"
2023-03-25T03:00:00.000+03:00,"📊 Touches: t1=true, t2=false, t3=false, stage=1"
2023-03-25T03:00:00.000+03:00,"🎨 DRAW CHECK bar=331: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-03-26T03:00:00.000+03:00,"📊 BUY CHECK bar=332: low=0.302, o2=0.282"
2023-03-26T03:00:00.000+03:00,"📊 Positions: pos1=true, pos2=false, pos3=false"
2023-03-26T03:00:00.000+03:00,"📊 Touches: t1=true, t2=false, t3=false, stage=1"
2023-03-26T03:00:00.000+03:00,"🎨 DRAW CHECK bar=332: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-03-27T03:00:00.000+03:00,"📊 BUY CHECK bar=333: low=0.294, o2=0.282"
2023-03-27T03:00:00.000+03:00,"📊 Positions: pos1=true, pos2=false, pos3=false"
2023-03-27T03:00:00.000+03:00,"📊 Touches: t1=true, t2=false, t3=false, stage=1"
2023-03-27T03:00:00.000+03:00,"🎨 DRAW CHECK bar=333: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-03-28T03:00:00.000+03:00,"📊 BUY CHECK bar=334: low=0.3, o2=0.282"
2023-03-28T03:00:00.000+03:00,"📊 Positions: pos1=true, pos2=false, pos3=false"
2023-03-28T03:00:00.000+03:00,"📊 Touches: t1=true, t2=false, t3=false, stage=1"
2023-03-28T03:00:00.000+03:00,"🎨 DRAW CHECK bar=334: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-03-29T03:00:00.000+03:00,"📊 BUY CHECK bar=335: low=0.306, o2=0.282"
2023-03-29T03:00:00.000+03:00,"📊 Positions: pos1=true, pos2=false, pos3=false"
2023-03-29T03:00:00.000+03:00,"📊 Touches: t1=true, t2=false, t3=false, stage=1"
2023-03-29T03:00:00.000+03:00,"🎨 DRAW CHECK bar=335: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-03-30T03:00:00.000+03:00,"📊 BUY CHECK bar=336: low=0.302, o2=0.282"
2023-03-30T03:00:00.000+03:00,"📊 Positions: pos1=true, pos2=false, pos3=false"
2023-03-30T03:00:00.000+03:00,"📊 Touches: t1=true, t2=false, t3=false, stage=1"
2023-03-30T03:00:00.000+03:00,"🎨 DRAW CHECK bar=336: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-03-31T03:00:00.000+03:00,"📊 BUY CHECK bar=337: low=0.314, o2=0.282"
2023-03-31T03:00:00.000+03:00,"📊 Positions: pos1=true, pos2=false, pos3=false"
2023-03-31T03:00:00.000+03:00,"📊 Touches: t1=true, t2=false, t3=false, stage=1"
2023-03-31T03:00:00.000+03:00,"🎨 DRAW CHECK bar=337: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-04-01T03:00:00.000+03:00,"📊 BUY CHECK bar=338: low=0.315, o2=0.282"
2023-04-01T03:00:00.000+03:00,"📊 Positions: pos1=true, pos2=false, pos3=false"
2023-04-01T03:00:00.000+03:00,"📊 Touches: t1=true, t2=false, t3=false, stage=1"
2023-04-01T03:00:00.000+03:00,"🎨 DRAW CHECK bar=338: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-04-02T03:00:00.000+03:00,"📊 BUY CHECK bar=339: low=0.314, o2=0.282"
2023-04-02T03:00:00.000+03:00,"📊 Positions: pos1=true, pos2=false, pos3=false"
2023-04-02T03:00:00.000+03:00,"📊 Touches: t1=true, t2=false, t3=false, stage=1"
2023-04-02T03:00:00.000+03:00,"🎨 DRAW CHECK bar=339: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-04-03T03:00:00.000+03:00,"📊 BUY CHECK bar=340: low=0.313, o2=0.282"
2023-04-03T03:00:00.000+03:00,"📊 Positions: pos1=true, pos2=false, pos3=false"
2023-04-03T03:00:00.000+03:00,"📊 Touches: t1=true, t2=false, t3=false, stage=1"
2023-04-03T03:00:00.000+03:00,"🎨 DRAW CHECK bar=340: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-04-04T03:00:00.000+03:00,"📊 BUY CHECK bar=341: low=0.314, o2=0.282"
2023-04-04T03:00:00.000+03:00,"📊 Positions: pos1=true, pos2=false, pos3=false"
2023-04-04T03:00:00.000+03:00,"📊 Touches: t1=true, t2=false, t3=false, stage=1"
2023-04-04T03:00:00.000+03:00,"🎨 DRAW CHECK bar=341: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-04-05T03:00:00.000+03:00,"📊 BUY CHECK bar=342: low=0.314, o2=0.282"
2023-04-05T03:00:00.000+03:00,"📊 Positions: pos1=true, pos2=false, pos3=false"
2023-04-05T03:00:00.000+03:00,"📊 Touches: t1=true, t2=false, t3=false, stage=1"
2023-04-05T03:00:00.000+03:00,"🎨 DRAW CHECK bar=342: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-04-06T03:00:00.000+03:00,"📊 BUY CHECK bar=343: low=0.313, o2=0.282"
2023-04-06T03:00:00.000+03:00,"📊 Positions: pos1=true, pos2=false, pos3=false"
2023-04-06T03:00:00.000+03:00,"📊 Touches: t1=true, t2=false, t3=false, stage=1"
2023-04-06T03:00:00.000+03:00,"🎨 DRAW CHECK bar=343: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-04-07T03:00:00.000+03:00,"📊 BUY CHECK bar=344: low=0.309, o2=0.282"
2023-04-07T03:00:00.000+03:00,"📊 Positions: pos1=true, pos2=false, pos3=false"
2023-04-07T03:00:00.000+03:00,"📊 Touches: t1=true, t2=false, t3=false, stage=1"
2023-04-07T03:00:00.000+03:00,"🎨 DRAW CHECK bar=344: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-04-08T03:00:00.000+03:00,"📊 BUY CHECK bar=345: low=0.303, o2=0.282"
2023-04-08T03:00:00.000+03:00,"📊 Positions: pos1=true, pos2=false, pos3=false"
2023-04-08T03:00:00.000+03:00,"📊 Touches: t1=true, t2=false, t3=false, stage=1"
2023-04-08T03:00:00.000+03:00,"🎨 DRAW CHECK bar=345: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-04-09T03:00:00.000+03:00,"📊 BUY CHECK bar=346: low=0.297, o2=0.282"
2023-04-09T03:00:00.000+03:00,"📊 Positions: pos1=true, pos2=false, pos3=false"
2023-04-09T03:00:00.000+03:00,"📊 Touches: t1=true, t2=false, t3=false, stage=1"
2023-04-09T03:00:00.000+03:00,"🎨 DRAW CHECK bar=346: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-04-10T03:00:00.000+03:00,"📊 BUY CHECK bar=347: low=0.302, o2=0.282"
2023-04-10T03:00:00.000+03:00,"📊 Positions: pos1=true, pos2=false, pos3=false"
2023-04-10T03:00:00.000+03:00,"📊 Touches: t1=true, t2=false, t3=false, stage=1"
2023-04-10T03:00:00.000+03:00,"🎨 DRAW CHECK bar=347: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-04-11T03:00:00.000+03:00,"📊 BUY CHECK bar=348: low=0.314, o2=0.282"
2023-04-11T03:00:00.000+03:00,"📊 Positions: pos1=true, pos2=false, pos3=false"
2023-04-11T03:00:00.000+03:00,"📊 Touches: t1=true, t2=false, t3=false, stage=1"
2023-04-11T03:00:00.000+03:00,"🎨 DRAW CHECK bar=348: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-04-12T03:00:00.000+03:00,"📊 BUY CHECK bar=349: low=0.301, o2=0.282"
2023-04-12T03:00:00.000+03:00,"📊 Positions: pos1=true, pos2=false, pos3=false"
2023-04-12T03:00:00.000+03:00,"📊 Touches: t1=true, t2=false, t3=false, stage=1"
2023-04-12T03:00:00.000+03:00,"🎨 DRAW CHECK bar=349: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-04-13T03:00:00.000+03:00,"📊 BUY CHECK bar=350: low=0.291, o2=0.282"
2023-04-13T03:00:00.000+03:00,"📊 Positions: pos1=true, pos2=false, pos3=false"
2023-04-13T03:00:00.000+03:00,"📊 Touches: t1=true, t2=false, t3=false, stage=1"
2023-04-13T03:00:00.000+03:00,"🎨 DRAW CHECK bar=350: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-04-14T03:00:00.000+03:00,"📊 BUY CHECK bar=351: low=0.294, o2=0.282"
2023-04-14T03:00:00.000+03:00,"📊 Positions: pos1=true, pos2=false, pos3=false"
2023-04-14T03:00:00.000+03:00,"📊 Touches: t1=true, t2=false, t3=false, stage=1"
2023-04-14T03:00:00.000+03:00,"🎨 DRAW CHECK bar=351: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-04-15T03:00:00.000+03:00,"📊 BUY CHECK bar=352: low=0.29, o2=0.282"
2023-04-15T03:00:00.000+03:00,"📊 Positions: pos1=true, pos2=false, pos3=false"
2023-04-15T03:00:00.000+03:00,"📊 Touches: t1=true, t2=false, t3=false, stage=1"
2023-04-15T03:00:00.000+03:00,"🎨 DRAW CHECK bar=352: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-04-16T03:00:00.000+03:00,"📊 BUY CHECK bar=353: low=0.288, o2=0.282"
2023-04-16T03:00:00.000+03:00,"📊 Positions: pos1=true, pos2=false, pos3=false"
2023-04-16T03:00:00.000+03:00,"📊 Touches: t1=true, t2=false, t3=false, stage=1"
2023-04-16T03:00:00.000+03:00,"🎨 DRAW CHECK bar=353: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-04-17T03:00:00.000+03:00,"📊 BUY CHECK bar=354: low=0.289, o2=0.282"
2023-04-17T03:00:00.000+03:00,"📊 Positions: pos1=true, pos2=false, pos3=false"
2023-04-17T03:00:00.000+03:00,"📊 Touches: t1=true, t2=false, t3=false, stage=1"
2023-04-17T03:00:00.000+03:00,"🎨 DRAW CHECK bar=354: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-04-18T03:00:00.000+03:00,"📊 BUY CHECK bar=355: low=0.29, o2=0.282"
2023-04-18T03:00:00.000+03:00,"📊 Positions: pos1=true, pos2=false, pos3=false"
2023-04-18T03:00:00.000+03:00,"📊 Touches: t1=true, t2=false, t3=false, stage=1"
2023-04-18T03:00:00.000+03:00,"🎨 DRAW CHECK bar=355: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-04-19T03:00:00.000+03:00,"📊 BUY CHECK bar=356: low=0.286, o2=0.282"
2023-04-19T03:00:00.000+03:00,"📊 Positions: pos1=true, pos2=false, pos3=false"
2023-04-19T03:00:00.000+03:00,"📊 Touches: t1=true, t2=false, t3=false, stage=1"
2023-04-19T03:00:00.000+03:00,"🎨 DRAW CHECK bar=356: showFibLines=true, canBuild=true, needsRedraw=false, drawnCycleId=3, currentCycleId=3"
2023-04-20T03:00:00.000+03:00,"📊 BUY CHECK bar=357: low=0.291, o2=0.282"
2023-04-20T03:00:00.000+03:00,"📊 Positions: pos1=true, pos2=false, pos3=false"
